Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-11-30,318.0,320.760009765625,310.1099853515625,314.9200134277344,314.5072937011719,10237600,MA
2021-12-01,320.7799987792969,322.0199890136719,306.0,306.2799987792969,305.87860107421875,8008800,MA
2021-12-02,309.5899963378906,322.20001220703125,308.989990234375,320.20001220703125,319.7803955078125,6717600,MA
2021-12-03,320.239990234375,322.69000244140625,314.0,322.1099853515625,321.6878662109375,4732900,MA
2021-12-06,324.75,336.760009765625,322.0,333.3299865722656,332.8931579589844,6055000,MA
2021-12-07,337.29998779296875,342.4200134277344,337.29998779296875,339.510009765625,339.0650634765625,4939500,MA
2021-12-08,339.2300109863281,344.0299987792969,334.1000061035156,342.3399963378906,341.891357421875,4226900,MA
2021-12-09,340.04998779296875,346.5299987792969,339.010009765625,344.5199890136719,344.0684814453125,3389600,MA
2021-12-10,347.0,350.25,344.8299865722656,349.9200134277344,349.46142578125,3405900,MA
2021-12-13,349.19000244140625,349.5299987792969,340.3299865722656,345.30999755859375,344.8574523925781,4358300,MA
2021-12-14,345.32000732421875,348.2099914550781,337.8599853515625,340.54998779296875,340.10369873046875,4518500,MA
2021-12-15,340.0,346.5899963378906,335.5299987792969,346.3500061035156,345.8961181640625,4918700,MA
2021-12-16,351.70001220703125,353.7699890136719,345.1199951171875,352.9200134277344,352.4574890136719,5369900,MA
2021-12-17,349.19000244140625,352.7900085449219,344.1199951171875,349.30999755859375,348.8522033691406,5898200,MA
2021-12-20,341.239990234375,343.5299987792969,336.2300109863281,337.0199890136719,336.57830810546875,5013900,MA
2021-12-21,340.3299865722656,352.0,339.3699951171875,350.739990234375,350.28033447265625,3105100,MA
2021-12-22,346.5799865722656,358.6199951171875,346.5799865722656,357.4800109863281,357.01153564453125,3456400,MA
2021-12-23,357.5400085449219,362.4700012207031,355.0,360.5799865722656,360.107421875,2627000,MA
2021-12-27,360.0,361.0799865722656,355.6000061035156,360.30999755859375,359.8377990722656,2677100,MA
2021-12-28,358.7900085449219,364.1400146484375,358.4100036621094,360.7799987792969,360.30718994140625,1920100,MA
2021-12-29,361.7799987792969,363.1499938964844,360.19000244140625,361.2900085449219,360.8165283203125,1535200,MA
2021-12-30,362.0,364.6499938964844,359.1099853515625,360.989990234375,360.51690673828125,1558000,MA
2021-12-31,357.95001220703125,363.3800048828125,356.7799987792969,359.32000732421875,358.84912109375,1984000,MA
2022-01-03,359.7900085449219,372.32000732421875,359.25,370.95001220703125,370.4638671875,4708200,MA
2022-01-04,371.989990234375,382.3999938964844,371.6499938964844,375.3900146484375,374.8980407714844,6854500,MA
2022-01-05,374.0,382.5,372.510009765625,373.8999938964844,373.40997314453125,5976600,MA
2022-01-06,368.69000244140625,374.2200012207031,366.5,370.0,370.0,4781100,MA
2022-01-07,366.3900146484375,371.7900085449219,364.1099853515625,369.6499938964844,369.6499938964844,4551200,MA
2022-01-10,370.9100036621094,370.9100036621094,348.7699890136719,363.9100036621094,363.9100036621094,6009300,MA
2022-01-11,363.5299987792969,368.05999755859375,356.0899963378906,366.2900085449219,366.2900085449219,4131200,MA
2022-01-12,368.94000244140625,372.1199951171875,367.07000732421875,367.30999755859375,367.30999755859375,5783100,MA
2022-01-13,368.6099853515625,377.67999267578125,367.8800048828125,369.5199890136719,369.5199890136719,3892900,MA
2022-01-14,364.32000732421875,374.7799987792969,364.1499938964844,372.1400146484375,372.1400146484375,4029900,MA
2022-01-18,370.7900085449219,372.1400146484375,365.20001220703125,366.29998779296875,366.29998779296875,4933900,MA
2022-01-19,362.4100036621094,369.29998779296875,359.7099914550781,360.7300109863281,360.7300109863281,4464800,MA
2022-01-20,361.8299865722656,373.07000732421875,361.6700134277344,364.0,364.0,5043200,MA
2022-01-21,362.5,368.1300048828125,354.1099853515625,355.0799865722656,355.0799865722656,4867100,MA
2022-01-24,342.57000732421875,350.1000061035156,330.5899963378906,349.4200134277344,349.4200134277344,7472800,MA
2022-01-25,343.32000732421875,347.0400085449219,333.3900146484375,338.760009765625,338.760009765625,6994400,MA
2022-01-26,343.3599853515625,354.7699890136719,341.25,344.6600036621094,344.6600036621094,7438600,MA
2022-01-27,349.0799865722656,359.6300048828125,334.3299865722656,350.5299987792969,350.5299987792969,8416100,MA
2022-01-28,359.04998779296875,382.7699890136719,355.3800048828125,382.510009765625,382.510009765625,8813400,MA
2022-01-31,378.67999267578125,386.54998779296875,376.2900085449219,386.3800048828125,386.3800048828125,6345200,MA
2022-02-01,385.760009765625,395.5,382.4200134277344,392.05999755859375,392.05999755859375,5841100,MA
2022-02-02,389.2900085449219,399.9200134277344,382.75,396.75,396.75,6115000,MA
2022-02-03,388.5400085449219,392.94000244140625,386.489990234375,390.07000732421875,390.07000732421875,4209200,MA
2022-02-04,387.57000732421875,388.1499938964844,376.4100036621094,382.20001220703125,382.20001220703125,6045400,MA
2022-02-07,382.20001220703125,382.3999938964844,373.30999755859375,376.1300048828125,376.1300048828125,4767500,MA
2022-02-08,377.5400085449219,379.7699890136719,370.5400085449219,374.3699951171875,374.3699951171875,5825300,MA
2022-02-09,385.6000061035156,388.45001220703125,380.6000061035156,381.3699951171875,381.3699951171875,5492800,MA
2022-02-10,371.7200012207031,380.0,370.55999755859375,374.3900146484375,374.3900146484375,3995000,MA
2022-02-11,377.8599853515625,380.8999938964844,367.6400146484375,369.7699890136719,369.7699890136719,4345600,MA
2022-02-14,368.82000732421875,377.2900085449219,366.760009765625,374.1600036621094,374.1600036621094,3678400,MA
2022-02-15,374.5799865722656,383.07000732421875,373.3999938964844,381.5400085449219,381.5400085449219,5800400,MA
2022-02-16,379.9599914550781,385.0,376.7799987792969,382.92999267578125,382.92999267578125,3424800,MA
2022-02-17,378.6000061035156,381.2900085449219,372.1700134277344,373.70001220703125,373.70001220703125,3972500,MA
2022-02-18,374.510009765625,374.80999755859375,369.0,369.95001220703125,369.95001220703125,4083800,MA
2022-02-22,365.0,374.32000732421875,363.79998779296875,368.2900085449219,368.2900085449219,3897900,MA
2022-02-23,371.9700012207031,373.55999755859375,360.1300048828125,361.2300109863281,361.2300109863281,3802500,MA
2022-02-24,345.94000244140625,370.5400085449219,341.30999755859375,369.3800048828125,369.3800048828125,7425000,MA
2022-02-25,367.2200012207031,372.5899963378906,361.70001220703125,369.0899963378906,369.0899963378906,3817900,MA
2022-02-28,362.19000244140625,365.3599853515625,355.6600036621094,360.82000732421875,360.82000732421875,4952400,MA
